timestamp,frequency_mhz,core_voltage_mv,hashrate_ghs,temperature_c,power_w,stable,cv,notes
2025-09-10T16:32:05.268195,525,1100,1130.6796528519383,55.25,15.52734375,True,0.07530008596007697,stable_min_voltage
2025-09-10T16:38:37.010522,550,1100,1197.8333359825706,57.0,16.2451171875,True,0.08894895678543746,stable_min_voltage
2025-09-10T16:45:08.788949,575,1100,1158.277695668344,58.25,16.89453125,True,0.05793318135121216,stable_min_voltage
2025-09-10T16:51:40.641127,600,1100,1225.672875680733,59.5,17.651947021484375,True,0.0911450033515253,stable_min_voltage
2025-09-10T16:58:12.422250,625,1100,1307.080601896964,60.875,18.27880859375,True,0.08445397887984583,stable_min_voltage
2025-09-10T17:04:44.335339,650,1100,1390.9101789331055,60.875,18.89404296875,True,0.07538399608090234,stable_min_voltage
